sha,message,author,committer,url,total_changes,organization,repository
4ec5c9fcb075e3b090f13665a0949f114053db72,Compile regular expressions (#909),Chuck Daniels,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/4ec5c9fcb075e3b090f13665a0949f114053db72,139,zarr-developers,virtualizarr
3287d82f60cee363774e8f2750d3f1cf27685b59,Support functools.partial with lithops (#899),Chuck Daniels,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/3287d82f60cee363774e8f2750d3f1cf27685b59,319,zarr-developers,virtualizarr
5cb8c0d4b5d27014e3ed8ad7fd8f41b93d129af3,Add links to website and hackmd group (#124),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-spec/commit/5cb8c0d4b5d27014e3ed8ad7fd8f41b93d129af3,12,zarr-developers,geozarr-spec
528ecc4a4362e59457e6cce289bace475a243ad9,Update contributing guide according to Dec 2025 SWG meeting  @maxrjones (#122),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-spec/commit/528ecc4a4362e59457e6cce289bace475a243ad9,65,zarr-developers,geozarr-spec
a0b9acf22289002217478ac84b7395143228e5f1,"Add links to geo-proj, spatial, and dggs conventions (#105)",Max Jones,GitHub,https://github.com/zarr-developers/geozarr-spec/commit/a0b9acf22289002217478ac84b7395143228e5f1,14,zarr-developers,geozarr-spec
d4d5b14e337bad521f1a555f46eef9cf84463533,Add a few recent presentations to the resources section (#106),Max Jones,GitHub,https://github.com/zarr-developers/geozarr-spec/commit/d4d5b14e337bad521f1a555f46eef9cf84463533,6,zarr-developers,geozarr-spec
1618b5df55517e39db967da14bc151ed70d3b8d8,Fix copy/paste issue,Max Jones,GitHub,https://github.com/zarr-developers/geozarr-spec/commit/1618b5df55517e39db967da14bc151ed70d3b8d8,4,zarr-developers,geozarr-spec
364ba2dd94ee417021b9c729da11d0e9e46d6c43,chore: add test for ZarrParser on bucket without list permissions (#919),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/364ba2dd94ee417021b9c729da11d0e9e46d6c43,98,zarr-developers,virtualizarr
0e0fa9d6e7a944ce53ba0cd07308d640fe87acba,chore: add support for Python 3.14 (#831),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/0e0fa9d6e7a944ce53ba0cd07308d640fe87acba,45,zarr-developers,virtualizarr
ab9b56f062ecb4d03f0d4ad50b2c9a20e395f16c,chore: caching and timeouts to protect against CI hangs (#920),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/ab9b56f062ecb4d03f0d4ad50b2c9a20e395f16c,29,zarr-developers,virtualizarr
f7c339f697af36c38ecdc898a0a8a5578d1c8458,feat: configurable chunk separator (#917),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/f7c339f697af36c38ecdc898a0a8a5578d1c8458,79,zarr-developers,virtualizarr
35bf5968a655697cd1b02bd4dfec8656118af427,fix: use public attribute in zarr parser (#916),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/35bf5968a655697cd1b02bd4dfec8656118af427,14,zarr-developers,virtualizarr
6f1b4d77b3551a5e6df32676b77e6ed634884488,Add example of virtualizing GOES using caching and request splitting (#855),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/6f1b4d77b3551a5e6df32676b77e6ed634884488,393,zarr-developers,virtualizarr
5c5187751c3c70918cb07770425527da9838deda,Move ObjectStoreRegistry and Reader functionality to obspec_utils (#844),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/5c5187751c3c70918cb07770425527da9838deda,550,zarr-developers,virtualizarr
2bbd1f9be1d7562e79280e4ee780af6895bf4385,Polish release notes for v2.3.0 (#852),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/2bbd1f9be1d7562e79280e4ee780af6895bf4385,10,zarr-developers,virtualizarr
dfc64ab65d0841021d95e20d46b269067bb6a27e,Feat: add top-level open_virtual_datatree (#838),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/dfc64ab65d0841021d95e20d46b269067bb6a27e,424,zarr-developers,virtualizarr
