sha,message,author,committer,url,total_changes,organization,repository
e77f803e1a813a496d59c3d091a263602c308bf1,pin setuptools-scm to !=9.0.0 (#3329),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/e77f803e1a813a496d59c3d091a263602c308bf1,2,zarr-developers,zarr-python
702f7b37fdce447cf371ad492093cba5e4b7d586,"convert inf, -inf, nan to JSON (#3280)",Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/702f7b37fdce447cf371ad492093cba5e4b7d586,68,zarr-developers,zarr-python
a27d4d6e2641b8ffdeb845a0b12a32c74a2c5810,improvements to `parse_dtype` (#3264),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/a27d4d6e2641b8ffdeb845a0b12a32c74a2c5810,180,zarr-developers,zarr-python
7c6160e520d0fe8d4242c9803560a3505e6e1682,remove warnings about vlen-utf8 and vlen-bytes codecs  (#3268),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/7c6160e520d0fe8d4242c9803560a3505e6e1682,21,zarr-developers,zarr-python
9969a5d5aaf9bb62fdf5757a749535ec411461df,make zdtype abstract methods raise notimplementederror (#3251),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/9969a5d5aaf9bb62fdf5757a749535ec411461df,25,zarr-developers,zarr-python
18f41d4cf57382468f9a8f85a52ab772c1e65940,add a section showing the parse_data_type function (#3249),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/18f41d4cf57382468f9a8f85a52ab772c1e65940,73,zarr-developers,zarr-python
8405073c727a3dcf1e6eb4f2cbbc6338918f1534,add unmerged changelog entry to release notes (#3248),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/8405073c727a3dcf1e6eb4f2cbbc6338918f1534,37,zarr-developers,zarr-python
2420f9e2f00687af9f6cd406b6734d7b261349ed,3.1.0 release notes (#3241),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/2420f9e2f00687af9f6cd406b6734d7b261349ed,165,zarr-developers,zarr-python
23010da88ce847753685a9c2620d4a7d49deeb78,don't test self-deletion in stateful tests (#3243),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/23010da88ce847753685a9c2620d4a7d49deeb78,7,zarr-developers,zarr-python
cea611b921882fc03203ab6e0c56c108c347d324,fix obstore type hints (#3242),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/cea611b921882fc03203ab6e0c56c108c347d324,11,zarr-developers,zarr-python
2331b991aed521dbe137eff191561d0bfa5c5feb,fix type hints for hypothesis test (#3240),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/2331b991aed521dbe137eff191561d0bfa5c5feb,8,zarr-developers,zarr-python
b267ff66f76f8344fcb29f92972604a947869f75,"remove usage of the _deprecate_positional_args decorator, and tests for its behavior (#3225)",Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/b267ff66f76f8344fcb29f92972604a947869f75,142,zarr-developers,zarr-python
2f64d670098b6f06f6c752c40dee481858bbfb62,update release note for dtype refactor (#3229),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/2f64d670098b6f06f6c752c40dee481858bbfb62,25,zarr-developers,zarr-python
2c871ae7b88919c16e2bf01787d471c065834747,update release note (#3230),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/2c871ae7b88919c16e2bf01787d471c065834747,20,zarr-developers,zarr-python
c0e39afa25322f8fa05c58bf9befdcc52b554e01,remove chunk encoding from config (#3228),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/c0e39afa25322f8fa05c58bf9befdcc52b554e01,461,zarr-developers,zarr-python
9bc52fc1f373acd023f44cb2364abd80377f756e,Make `create_array` signatures consistent (#2819),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/9bc52fc1f373acd023f44cb2364abd80377f756e,174,zarr-developers,zarr-python
e47dc4d698cbc9cd14663c05191e502b3e9c51fa,export more JSON types (#3202),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/e47dc4d698cbc9cd14663c05191e502b3e9c51fa,8,zarr-developers,zarr-python
6c40629cadea3bd22699bcee36502bf268778745,fix typo in unstablespecificationwarning (#3206),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/6c40629cadea3bd22699bcee36502bf268778745,2,zarr-developers,zarr-python
a5dcf420cf05f2a6abd39983a2e8ebcb24d3fcaf,document dtype extension (#3157),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/a5dcf420cf05f2a6abd39983a2e8ebcb24d3fcaf,5210,zarr-developers,zarr-python
baabf08d07e8518e3d37bd83c493a1d46ea7ac1d,Fix/windows int32 issue (#3151),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/baabf08d07e8518e3d37bd83c493a1d46ea7ac1d,27,zarr-developers,zarr-python
bbdefac5b9eeeec93e13bbab1270acf752868b86,string dtype fixes (#3170),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/bbdefac5b9eeeec93e13bbab1270acf752868b86,313,zarr-developers,zarr-python
67984660834f2095d966b0c1ec92154020f933e1,refactor v3 data types (#2874),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/67984660834f2095d966b0c1ec92154020f933e1,8714,zarr-developers,zarr-python
aa844a36114c0079ab4db144ce7eb1a67bf23cc1,remove fsspec from upstream tests (#3116),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/aa844a36114c0079ab4db144ce7eb1a67bf23cc1,1,zarr-developers,zarr-python
feb4aa283295530a127c481558e810831ea2d6ef,remove insertion of vlen-string codec for v2 metadata creation (#3100),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/feb4aa283295530a127c481558e810831ea2d6ef,13,zarr-developers,zarr-python
2361cd76d1a57a666a313b02be1298ce4df3b6d5,add fill_value output to info (#3081),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/2361cd76d1a57a666a313b02be1298ce4df3b6d5,25,zarr-developers,zarr-python
520bc1f6c2af511832c3bab6da1eb5e2e2c38900,fix/unbreak chunks initialized (#2862),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/520bc1f6c2af511832c3bab6da1eb5e2e2c38900,101,zarr-developers,zarr-python
0b97e784788c7b4386fd295b4574bb5794dc0e37,simplify NDBuffer.as_scalar (#3027),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/0b97e784788c7b4386fd295b4574bb5794dc0e37,18,zarr-developers,zarr-python
26468157f48a2c74bc8f177d2dc9be76f663af42,make dimension binding for data variables match coordinate variables for zarr v3,Davis Vann Bennett,Davis Vann Bennett,https://github.com/zarr-developers/geozarr-spec/commit/26468157f48a2c74bc8f177d2dc9be76f663af42,2,zarr-developers,geozarr-spec
7f1325d81b7a1f76d2c53e2c22de5e1e67ca6501,Extract endianness from Bytes codec in V2 metadata conversion (#769),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/7f1325d81b7a1f76d2c53e2c22de5e1e67ca6501,49,zarr-developers,VirtualiZarr
c9ed9ce5beeecb4277e94570654213bf531177c4,Unpin xarray (#765),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/c9ed9ce5beeecb4277e94570654213bf531177c4,708,zarr-developers,VirtualiZarr
a8e0ac7a74704c4d84dc204a55474683f4a96c89,Include serializer from ManifestStore in Icechunk virtual references (#766),Max Jones,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/a8e0ac7a74704c4d84dc204a55474683f4a96c89,65,zarr-developers,VirtualiZarr
f3149d6464fa2e88c01c71d03170993f93bb3e8c,Always strip preceding / from path in ManifestStore (#764),Max Jones,Max Jones,https://github.com/zarr-developers/VirtualiZarr/commit/f3149d6464fa2e88c01c71d03170993f93bb3e8c,7,zarr-developers,VirtualiZarr
791c4faabd5d159ee9f0df3e1808c934874f5c4d,Add comment on skip_signature=True in the s3 store example (#731),Julius Busecke,GitHub,https://github.com/zarr-developers/VirtualiZarr/commit/791c4faabd5d159ee9f0df3e1808c934874f5c4d,2,zarr-developers,VirtualiZarr
3bdfe84507077faeca7787cd6c42ed2784573711,feat: add nasa-waterinsights to nasa-veda (#6475),Alex I. Mandel,GitHub,https://github.com/2i2c-org/infrastructure/commit/3bdfe84507077faeca7787cd6c42ed2784573711,6,2i2c-org,infrastructure
89e484bd199a4777e1a5aadef555496b0d11bac5,Update to pangeo-notebook-veda-image:2025.06.02-v1,Julia Signell,Julia Signell,https://github.com/2i2c-org/infrastructure/commit/89e484bd199a4777e1a5aadef555496b0d11bac5,10,2i2c-org,infrastructure
8d3a7d2c272046e59a6904973e4a2d14023a64cd,Merge pull request #6494 from NASA-IMPACT/2025.06.02,Tarashish Mishra,GitHub,https://github.com/2i2c-org/infrastructure/commit/8d3a7d2c272046e59a6904973e4a2d14023a64cd,10,2i2c-org,infrastructure
